batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.5236189365386963;2.1756937503814697;-1.8791412406595797e-41;1.8344122171401978;0.048861563205718994;0.3013462722301483;0.1594042032957077;0.21876658499240875;0.045327603816986084;0.3498120903968811
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.446300506591797;2.1978325843811035;-1.8791412406595797e-41;1.8329575061798096;0.049774471670389175;0.3497665524482727;0.17616701126098633;0.2575417757034302;0.07644515484571457;0.4035070538520813
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.446300506591797;2.1978325843811035;-1.8791412406595797e-41;1.8329575061798096;0.049774471670389175;0.3497665524482727;0.17616701126098633;0.2575417757034302;0.07644515484571457;0.4035070538520813
batch_number;w0;w1;w2;w3;w4;w5;w6;w7;w8;w9
1;3.5236189365386963;2.1756937503814697;-1.8791412406595797e-41;1.8344122171401978;0.048861563205718994;0.3013462722301483;0.1594042032957077;0.21876658499240875;0.045327603816986084;0.3498120903968811
2;3.4575889110565186;2.2115442752838135;-1.8791412406595797e-41;1.812362790107727;0.05089608579874039;0.2908807694911957;0.174825981259346;0.22130557894706726;0.0483371838927269;0.3412916958332062
2;3.450251579284668;2.2063663005828857;-1.8791412406595797e-41;1.7914081811904907;0.04833027720451355;0.3028813600540161;0.18175245821475983;0.22760771214962006;0.0809192806482315;0.35220959782600403
3;3.5309393405914307;2.1749355792999268;-1.8791412406595797e-41;1.8295162916183472;0.04434611648321152;0.30705884099006653;0.18235738575458527;0.25070276856422424;0.06418423354625702;0.3588505983352661
3;3.5108413696289062;2.1818370819091797;-1.8791412406595797e-41;1.8273289203643799;0.04338179901242256;0.3192881941795349;0.19078882038593292;0.25871145725250244;0.09613000601530075;0.3752903640270233
4;3.5198442935943604;2.149563789367676;-1.8791412406595797e-41;1.8664981126785278;0.047007616609334946;0.3334822952747345;0.18495748937129974;0.25100839138031006;0.06260287761688232;0.355309396982193
4;3.510815382003784;2.1522932052612305;-1.8791412406595797e-41;1.86123526096344;0.042010124772787094;0.34118494391441345;0.19129014015197754;0.25864318013191223;0.07828862965106964;0.3690755069255829
5;3.4943668842315674;2.178443431854248;-1.8791412406595797e-41;1.8701550960540771;0.053184159100055695;0.3172241449356079;0.16424687206745148;0.2434370070695877;0.06883138418197632;0.3527788519859314
5;3.4782638549804688;2.1862854957580566;-1.8791412406595797e-41;1.855736494064331;0.05027709901332855;0.3217467665672302;0.16991429030895233;0.24770598113536835;0.0896114930510521;0.35899192094802856
6;3.470430612564087;2.1740500926971436;-1.8791412406595797e-41;1.8510202169418335;0.05721431225538254;0.33451274037361145;0.19265983998775482;0.2637259066104889;0.07137197256088257;0.3269785940647125
6;3.4641170501708984;2.18634033203125;-1.8791412406595797e-41;1.8361843824386597;0.05398339033126831;0.33350670337677;0.19017134606838226;0.2640802264213562;0.08363649249076843;0.3262651562690735
7;3.508840560913086;2.1761066913604736;-1.8791412406595797e-41;1.8430123329162598;0.056170735508203506;0.3055763840675354;0.17088741064071655;0.21861425042152405;0.0660112202167511;0.36393535137176514
7;3.4989945888519287;2.185561180114746;-1.8791412406595797e-41;1.8332788944244385;0.052717674523591995;0.31100454926490784;0.17493847012519836;0.22451883554458618;0.07855589687824249;0.3684684634208679
8;3.502901077270508;2.1850130558013916;-1.8791412406595797e-41;1.8367931842803955;0.03442321717739105;0.30268198251724243;0.18370766937732697;0.23087352514266968;0.05751238763332367;0.3282979130744934
8;3.5099306106567383;2.1752920150756836;-1.8791412406595797e-41;1.8542171716690063;0.03645767271518707;0.3023126423358917;0.18103452026844025;0.2297751009464264;0.04706571251153946;0.32721441984176636
9;3.4881198406219482;2.1580088138580322;-1.8791412406595797e-41;1.8321470022201538;0.03549669310450554;0.31294581294059753;0.18867352604866028;0.23447692394256592;0.05636676028370857;0.3412725031375885
9;3.4980435371398926;2.15354323387146;-1.8791412406595797e-41;1.8429898023605347;0.039208006113767624;0.3141153156757355;0.1888684630393982;0.2351461946964264;0.05041559785604477;0.34187376499176025
10;3.509117364883423;2.182415246963501;-1.8791412406595797e-41;1.8486897945404053;0.052486639469861984;0.3289012908935547;0.17172230780124664;0.232809379696846;0.0716748982667923;0.35820597410202026
10;3.519225597381592;2.1706953048706055;-1.8791412406595797e-41;1.8634885549545288;0.05075883865356445;0.3221926689147949;0.16614918410778046;0.22466591000556946;0.05414247885346413;0.35625308752059937
11;3.4712798595428467;2.19315505027771;-1.8791412406595797e-41;1.8307634592056274;0.05832267552614212;0.32797473669052124;0.19407542049884796;0.2501404881477356;0.07377778738737106;0.37595903873443604
11;3.4635751247406006;2.1990253925323486;-1.8791412406595797e-41;1.81984281539917;0.055886223912239075;0.3273702561855316;0.19240039587020874;0.25111836194992065;0.08395253121852875;0.3743700385093689
12;3.520630121231079;2.1170718669891357;-1.8791412406595797e-41;1.8724374771118164;0.044558335095644;0.3196083605289459;0.1771877110004425;0.255641907453537;0.05092453211545944;0.3475341200828552
12;3.5116214752197266;2.128355026245117;-1.8791412406595797e-41;1.8634259700775146;0.04313870891928673;0.3227868974208832;0.18013927340507507;0.2592647671699524;0.05763551965355873;0.34833279252052307
13;3.463440418243408;2.1590113639831543;-1.8791412406595797e-41;1.8541488647460938;0.04022880271077156;0.30757421255111694;0.17328354716300964;0.24663536250591278;0.04934849217534065;0.32208043336868286
13;3.4692020416259766;2.1379730701446533;-1.8791412406595797e-41;1.8605033159255981;0.03389773145318031;0.31238600611686707;0.17101527750492096;0.24740411341190338;0.05139756202697754;0.3232588768005371
14;3.4524073600769043;2.193723440170288;-1.8791412406595797e-41;1.8634639978408813;0.043285682797431946;0.31585437059402466;0.1935851126909256;0.23898200690746307;0.04978642612695694;0.3364187777042389
14;3.4611754417419434;2.175492763519287;-1.8791412406595797e-41;1.8648136854171753;0.04082375764846802;0.3182656764984131;0.1933930218219757;0.242048442363739;0.05478450283408165;0.336652934551239
2;3.450251579284668;2.2063663005828857;-1.8791412406595797e-41;1.7914081811904907;0.04833027720451355;0.3028813600540161;0.18175245821475983;0.22760771214962006;0.0809192806482315;0.35220959782600403
2;3.4575889110565186;2.2115442752838135;-1.8791412406595797e-41;1.812362790107727;0.05089608579874039;0.2908807694911957;0.174825981259346;0.22130557894706726;0.0483371838927269;0.3412916958332062
15;3.466740846633911;2.1902754306793213;-1.8791412406595797e-41;1.8320529460906982;0.04669161140918732;0.2862086892127991;0.16756953299045563;0.2139543741941452;0.05525027588009834;0.3474326431751251
15;3.4720544815063477;2.183692455291748;-1.8791412406595797e-41;1.8303744792938232;0.04518270865082741;0.28496527671813965;0.16982324421405792;0.21584337949752808;0.06377442926168442;0.3472033739089966
16;3.463930130004883;2.155911684036255;-1.8791412406595797e-41;1.8764268159866333;0.05595463141798973;0.30748069286346436;0.1853470802307129;0.22802655398845673;0.06932242959737778;0.3151065409183502
16;3.4679884910583496;2.1506967544555664;-1.8791412406595797e-41;1.8706449270248413;0.05308375135064125;0.30811142921447754;0.18841177225112915;0.23181283473968506;0.07092596590518951;0.31593039631843567
17;3.4840548038482666;2.165719747543335;-1.8791412406595797e-41;1.8592948913574219;0.03133809193968773;0.3220179080963135;0.18150800466537476;0.24238134920597076;0.052647173404693604;0.3448018431663513
17;3.4869794845581055;2.1585254669189453;-1.8791412406595797e-41;1.859159231185913;0.028953956440091133;0.32171177864074707;0.18227772414684296;0.2437039315700531;0.05841044709086418;0.34368276596069336
18;3.5009002685546875;2.1600563526153564;-1.8791412406595797e-41;1.861284852027893;0.04640458896756172;0.3180238604545593;0.20846402645111084;0.2521933615207672;0.07165749371051788;0.3627236485481262
18;3.5037505626678467;2.1561951637268066;-1.8791412406595797e-41;1.8609514236450195;0.043268147855997086;0.31622377038002014;0.2094806432723999;0.25363820791244507;0.07811122387647629;0.3600884974002838
19;3.4943792819976807;2.203775405883789;-1.8791412406595797e-41;1.8520320653915405;0.05247875303030014;0.321727454662323;0.17710284888744354;0.236270472407341;0.0751388892531395;0.36045804619789124
19;3.49766206741333;2.1963136196136475;-1.8791412406595797e-41;1.8523757457733154;0.05133133754134178;0.320835679769516;0.17877212166786194;0.237386092543602;0.07950187474489212;0.36045700311660767
20;3.467738389968872;2.182321548461914;-1.8791412406595797e-41;1.868686556816101;0.033858925104141235;0.3282119631767273;0.19437222182750702;0.2541709244251251;0.05451507866382599;0.3487721383571625
20;3.4688282012939453;2.180054187774658;-1.8791412406595797e-41;1.862507700920105;0.03018888644874096;0.3256809115409851;0.1911136955022812;0.2525210380554199;0.05887563154101372;0.34687554836273193
3;3.5108413696289062;2.1818370819091797;-1.8791412406595797e-41;1.8273289203643799;0.04338179901242256;0.3192881941795349;0.19078882038593292;0.25871145725250244;0.09613000601530075;0.3752903640270233
3;3.5309393405914307;2.1749355792999268;-1.8791412406595797e-41;1.8295162916183472;0.04434611648321152;0.30705884099006653;0.18235738575458527;0.25070276856422424;0.06418423354625702;0.3588505983352661
21;3.5076286792755127;2.1722497940063477;-1.8791412406595797e-41;1.8964197635650635;0.04935289919376373;0.3090399503707886;0.15678992867469788;0.22640106081962585;0.06234206631779671;0.34983280301094055
21;3.5125625133514404;2.167171001434326;-1.8791412406595797e-41;1.8931854963302612;0.04692881181836128;0.308416485786438;0.15863215923309326;0.2259696125984192;0.0671435222029686;0.34854111075401306
22;3.5077974796295166;2.165249824523926;-1.8791412406595797e-41;1.8797369003295898;0.038484010845422745;0.3198409676551819;0.18258985877037048;0.25524845719337463;0.05999071151018143;0.3531721234321594
22;3.51025128364563;2.1604223251342773;-1.8791412406595797e-41;1.875300407409668;0.037059422582387924;0.3193025588989258;0.18420977890491486;0.2558545768260956;0.06464295089244843;0.3525635004043579
23;3.542217254638672;2.1304187774658203;-1.8791412406595797e-41;1.8847026824951172;0.05574951320886612;0.33281153440475464;0.18583551049232483;0.2568998634815216;0.06489615142345428;0.37232837080955505
23;3.5441300868988037;2.1260178089141846;-1.8791412406595797e-41;1.8826640844345093;0.054540980607271194;0.33218470215797424;0.18596665561199188;0.25730806589126587;0.06909027695655823;0.37124431133270264
24;3.522012233734131;2.1337053775787354;-1.8791412406595797e-41;1.8807259798049927;0.052094340324401855;0.3260059356689453;0.1892862170934677;0.24177256226539612;0.06929243355989456;0.358805388212204
24;3.5219295024871826;2.131253957748413;-1.8791412406595797e-41;1.8791766166687012;0.05054100602865219;0.32569605112075806;0.19128115475177765;0.2429320365190506;0.06941122561693192;0.35785508155822754
25;3.5407888889312744;2.1271469593048096;-1.8791412406595797e-41;1.8586050271987915;0.050220780074596405;0.30519068241119385;0.17899760603904724;0.2423505187034607;0.071710005402565;0.3578397333621979
25;3.5412657260894775;2.1245720386505127;-1.8791412406595797e-41;1.8566787242889404;0.04884396120905876;0.3058951199054718;0.18087808787822723;0.24332109093666077;0.08077380061149597;0.3582257330417633
4;3.5198442935943604;2.149563789367676;-1.8791412406595797e-41;1.8664981126785278;0.047007616609334946;0.3334822952747345;0.18495748937129974;0.25100839138031006;0.06260287761688232;0.355309396982193
4;3.510815382003784;2.1522932052612305;-1.8791412406595797e-41;1.86123526096344;0.042010124772787094;0.34118494391441345;0.19129014015197754;0.25864318013191223;0.07828862965106964;0.3690755069255829
26;3.527203321456909;2.176469564437866;-1.8791412406595797e-41;1.8139811754226685;0.038476116955280304;0.316746324300766;0.1990940421819687;0.24315500259399414;0.05588335916399956;0.32841601967811584
26;3.5286529064178467;2.1754767894744873;-1.8791412406595797e-41;1.8131446838378906;0.03824913501739502;0.3158956468105316;0.2009143829345703;0.24393606185913086;0.05725455284118652;0.32685357332229614
27;3.470294713973999;2.173067808151245;-1.8791412406595797e-41;1.808174967765808;0.037208013236522675;0.30769482254981995;0.176266148686409;0.23501701653003693;0.06097127124667168;0.33528420329093933
27;3.4722161293029785;2.17041277885437;-1.8791412406595797e-41;1.8082959651947021;0.035646941512823105;0.30682137608528137;0.17747648060321808;0.23474960029125214;0.06579131633043289;0.33458852767944336
28;3.4772558212280273;2.168891191482544;-1.8791412406595797e-41;1.8501465320587158;0.04989004135131836;0.3357454240322113;0.20141425728797913;0.2492840588092804;0.05365123599767685;0.379702091217041
28;3.4760794639587402;2.170801877975464;-1.8791412406595797e-41;1.8515410423278809;0.05021316558122635;0.3366261422634125;0.20096765458583832;0.24884940683841705;0.0509977824985981;0.38098761439323425
29;3.549053430557251;2.1489882469177246;-1.8791412406595797e-41;1.8662235736846924;0.03584209084510803;0.304940789937973;0.17541731894016266;0.22034227848052979;0.0583358034491539;0.36243143677711487
29;3.547675371170044;2.150174617767334;-1.8791412406595797e-41;1.8668103218078613;0.036698754876852036;0.30685165524482727;0.17386765778064728;0.22093577682971954;0.05527707561850548;0.36402544379234314
5;3.4943668842315674;2.178443431854248;-1.8791412406595797e-41;1.8701550960540771;0.053184159100055695;0.3172241449356079;0.16424687206745148;0.2434370070695877;0.06883138418197632;0.3527788519859314
5;3.4782638549804688;2.1862854957580566;-1.8791412406595797e-41;1.855736494064331;0.05027709901332855;0.3217467665672302;0.16991429030895233;0.24770598113536835;0.0896114930510521;0.35899192094802856
30;3.5149128437042236;2.2000765800476074;-1.8791412406595797e-41;1.8373141288757324;0.03155854344367981;0.3135626018047333;0.19742223620414734;0.25925213098526;0.0680156946182251;0.3637089133262634
30;3.513075828552246;2.2018604278564453;-1.8791412406595797e-41;1.838405966758728;0.03211948275566101;0.31522536277770996;0.19673587381839752;0.25886407494544983;0.06776533275842667;0.36552172899246216
31;3.5101070404052734;2.1908340454101562;-1.8791412406595797e-41;1.8235013484954834;0.04030492901802063;0.3497397303581238;0.20196135342121124;0.26325860619544983;0.07284007221460342;0.3537466526031494
31;3.509862184524536;2.191016674041748;-1.8791412406595797e-41;1.826849102973938;0.040716007351875305;0.34928542375564575;0.20166854560375214;0.26307645440101624;0.07387921214103699;0.35304877161979675
32;3.4516844749450684;2.174844264984131;-1.8791412406595797e-41;1.8363033533096313;0.04601464793086052;0.31045177578926086;0.20224706828594208;0.2497461885213852;0.07513970136642456;0.32889845967292786
32;3.4507689476013184;2.175527811050415;-1.8791412406595797e-41;1.8386240005493164;0.04637907072901726;0.3104436993598938;0.20188766717910767;0.24907533824443817;0.06364202499389648;0.3290221691131592
6;3.470430612564087;2.1740500926971436;-1.8791412406595797e-41;1.8510202169418335;0.05721431225538254;0.33451274037361145;0.19265983998775482;0.2637259066104889;0.07137197256088257;0.3269785940647125
6;3.4641170501708984;2.18634033203125;-1.8791412406595797e-41;1.8361843824386597;0.05398339033126831;0.33350670337677;0.19017134606838226;0.2640802264213562;0.08363649249076843;0.3262651562690735
33;3.4464704990386963;2.189826488494873;-1.8791412406595797e-41;1.8737549781799316;0.0411464124917984;0.3111515939235687;0.19393514096736908;0.23590382933616638;0.05912506580352783;0.3553307056427002
33;3.445004940032959;2.1919946670532227;-1.8791412406595797e-41;1.8755139112472534;0.04205549880862236;0.3122016191482544;0.19338195025920868;0.23583585023880005;0.05234746262431145;0.3559685945510864
34;3.5204477310180664;2.133221387863159;-1.8791412406595797e-41;1.9096893072128296;0.048737894743680954;0.3277280926704407;0.1842208057641983;0.25046995282173157;0.08289969712495804;0.36054369807243347
34;3.519362211227417;2.134730100631714;-1.8791412406595797e-41;1.910988688468933;0.049358781427145004;0.32953840494155884;0.18407920002937317;0.2505262792110443;0.07979898899793625;0.36250314116477966
35;3.5417561531066895;2.1245455741882324;-1.8791412406595797e-41;1.8611174821853638;0.031563110649585724;0.33967772126197815;0.1952168345451355;0.25487008690834045;0.05544646456837654;0.3701411187648773
35;3.5405280590057373;2.12561297416687;-1.8791412406595797e-41;1.862204909324646;0.031888626515865326;0.3414735794067383;0.1957651525735855;0.25576189160346985;0.05248452350497246;0.37256255745887756
7;3.508840560913086;2.1761066913604736;-1.8791412406595797e-41;1.8430123329162598;0.056170735508203506;0.3055763840675354;0.17088741064071655;0.21861425042152405;0.0660112202167511;0.36393535137176514
36;3.5182597637176514;2.173727512359619;-1.8791412406595797e-41;1.8326574563980103;0.04712068289518356;0.32131728529930115;0.18082445859909058;0.2541239261627197;0.06315311789512634;0.36335307359695435
7;3.4989945888519287;2.185561180114746;-1.8791412406595797e-41;1.8332788944244385;0.052717674523591995;0.31100454926490784;0.17493847012519836;0.22451883554458618;0.07855589687824249;0.3684684634208679
36;3.517024040222168;2.173923969268799;-1.8791412406595797e-41;1.8354192972183228;0.0471428781747818;0.3216119408607483;0.18039460480213165;0.2534027099609375;0.06325733661651611;0.36353740096092224
37;3.506598711013794;2.145153045654297;-1.8791412406595797e-41;1.8570722341537476;0.050129812210798264;0.3172173500061035;0.19633470475673676;0.2538483440876007;0.06992536038160324;0.3318583369255066
37;3.5055384635925293;2.144376516342163;-1.8791412406595797e-41;1.8607603311538696;0.050774186849594116;0.31802475452423096;0.19612593948841095;0.2537064552307129;0.06981614232063293;0.33299556374549866
38;3.5312891006469727;2.126932382583618;-1.8791412406595797e-41;1.8560082912445068;0.04327891394495964;0.30035337805747986;0.1701752245426178;0.2344401478767395;0.05430576950311661;0.3353896141052246
38;3.5307579040527344;2.127790689468384;-1.8791412406595797e-41;1.8574551343917847;0.044029682874679565;0.29998305439949036;0.17091220617294312;0.23412013053894043;0.05066610872745514;0.33548328280448914
8;3.5099306106567383;2.1752920150756836;-1.8791412406595797e-41;1.8542171716690063;0.03645767271518707;0.3023126423358917;0.18103452026844025;0.2297751009464264;0.04706571251153946;0.32721441984176636
8;3.502901077270508;2.1850130558013916;-1.8791412406595797e-41;1.8367931842803955;0.03442321717739105;0.30268198251724243;0.18370766937732697;0.23087352514266968;0.05751238763332367;0.3282979130744934
39;3.5410163402557373;2.097513198852539;-1.8791412406595797e-41;1.8700791597366333;0.03907448425889015;0.31732285022735596;0.15547046065330505;0.23528751730918884;0.060207631438970566;0.3327488601207733
39;3.541227102279663;2.0978190898895264;-1.8791412406595797e-41;1.8706125020980835;0.03959093987941742;0.3174266219139099;0.1557936817407608;0.234929159283638;0.05887647345662117;0.3335241973400116
40;3.516996383666992;2.142087459564209;-1.8791412406595797e-41;1.8319413661956787;0.03786711022257805;0.27963992953300476;0.153675377368927;0.19501852989196777;0.049724385142326355;0.3480531871318817
40;3.5181052684783936;2.1425514221191406;-1.8791412406595797e-41;1.830197811126709;0.038200050592422485;0.27949580550193787;0.15366901457309723;0.19506773352622986;0.048482418060302734;0.3483319878578186
41;3.465904951095581;2.2049624919891357;-1.8791412406595797e-41;1.849134922027588;0.03374304249882698;0.3179909288883209;0.17343755066394806;0.22802835702896118;0.07173703610897064;0.3472460210323334
41;3.4650461673736572;2.205709218978882;-1.8791412406595797e-41;1.8491673469543457;0.034081313759088516;0.31796589493751526;0.17339502274990082;0.2277081161737442;0.06181808561086655;0.3472559452056885
9;3.4980435371398926;2.15354323387146;-1.8791412406595797e-41;1.8429898023605347;0.039208006113767624;0.3141153156757355;0.1888684630393982;0.2351461946964264;0.05041559785604477;0.34187376499176025
9;3.4881198406219482;2.1580088138580322;-1.8791412406595797e-41;1.8321470022201538;0.03549669310450554;0.31294581294059753;0.18867352604866028;0.23447692394256592;0.05636676028370857;0.3412725031375885
42;3.4647061824798584;2.2142648696899414;-1.8791412406595797e-41;1.8451424837112427;0.03804663196206093;0.3096422255039215;0.17741823196411133;0.250247597694397;0.06628526002168655;0.35866495966911316
42;3.464262008666992;2.215775489807129;-1.8791412406595797e-41;1.845192790031433;0.03849268704652786;0.31013956665992737;0.1777571439743042;0.2502228021621704;0.05071137845516205;0.3591751754283905
43;3.54164981842041;2.1387479305267334;-1.8791412406595797e-41;1.8776365518569946;0.034631434828042984;0.3170413374900818;0.18220148980617523;0.24352428317070007;0.041885972023010254;0.38243019580841064
43;3.5413172245025635;2.140028238296509;-1.8791412406595797e-41;1.8772730827331543;0.03510233759880066;0.3172720670700073;0.18254172801971436;0.24360984563827515;0.0380115769803524;0.3830563724040985
44;3.5051798820495605;2.1590824127197266;-1.8791412406595797e-41;1.8593358993530273;0.03898271918296814;0.3293556571006775;0.19150549173355103;0.2573123574256897;0.04105551168322563;0.33911722898483276
44;3.504920721054077;2.1591622829437256;-1.8791412406595797e-41;1.8592307567596436;0.03922416269779205;0.3291281461715698;0.19139806926250458;0.2569514513015747;0.03796997666358948;0.33905890583992004
10;3.519225597381592;2.1706953048706055;-1.8791412406595797e-41;1.8634885549545288;0.05075883865356445;0.3221926689147949;0.16614918410778046;0.22466591000556946;0.05414247885346413;0.35625308752059937
10;3.509117364883423;2.182415246963501;-1.8791412406595797e-41;1.8486897945404053;0.052486639469861984;0.3289012908935547;0.17172230780124664;0.232809379696846;0.0716748982667923;0.35820597410202026
45;3.496403455734253;2.1405365467071533;-1.8791412406595797e-41;1.8661836385726929;0.04614216089248657;0.34595149755477905;0.18797995150089264;0.24792362749576569;0.07413959503173828;0.3771728277206421
45;3.4976625442504883;2.139887809753418;-1.8791412406595797e-41;1.8657686710357666;0.045994896441698074;0.3441454768180847;0.18713237345218658;0.24704690277576447;0.08058628439903259;0.37621498107910156
46;3.508432388305664;2.1522364616394043;-1.8791412406595797e-41;1.84001624584198;0.04251150041818619;0.30736708641052246;0.1721062958240509;0.2391175776720047;0.07484672218561172;0.3541644215583801
